"initial_alias","converted_alias","name","description","namespace"
"GO:0019752","ENSMUSG00000027199","Gatm","glycine amidinotransferase (L-arginine:glycine amidinotransferase) [Source:MGI Symbol;Acc:MGI:1914342]","GO"
"GO:0019752","ENSMUSG00000027261","Hao1","hydroxyacid oxidase 1, liver [Source:MGI Symbol;Acc:MGI:96011]","GO"
"GO:0019752","ENSMUSG00000027282","Mtch2","mitochondrial carrier 2 [Source:MGI Symbol;Acc:MGI:1929260]","GO"
"GO:0019752","ENSMUSG00000027332","Ivd","isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242]","GO"
"GO:0019752","ENSMUSG00000027340","Slc23a2","solute carrier family 23 (nucleobase transporters), member 2 [Source:MGI Symbol;Acc:MGI:1859682]","GO"
"GO:0019752","ENSMUSG00000027359","Slc27a2","solute carrier family 27 (fatty acid transporter), member 2 [Source:MGI Symbol;Acc:MGI:1347099]","GO"
"GO:0019752","ENSMUSG00000027360","Hdc","histidine decarboxylase [Source:MGI Symbol;Acc:MGI:96062]","GO"
"GO:0019752","ENSMUSG00000027380","Acoxl","acyl-Coenzyme A oxidase-like [Source:MGI Symbol;Acc:MGI:1921371]","GO"
"GO:0019752","ENSMUSG00000027398","Il1b","interleukin 1 beta [Source:MGI Symbol;Acc:MGI:96543]","GO"
"GO:0019752","ENSMUSG00000027406","Idh3b","isocitrate dehydrogenase 3 (NAD+) beta [Source:MGI Symbol;Acc:MGI:2158650]","GO"
"GO:0019752","ENSMUSG00000027412","Lpin3","lipin 3 [Source:MGI Symbol;Acc:MGI:1891342]","GO"
"GO:0019752","ENSMUSG00000027452","Acss1","acyl-CoA synthetase short-chain family member 1 [Source:MGI Symbol;Acc:MGI:1915988]","GO"
"GO:0019752","ENSMUSG00000027513","Pck1","phosphoenolpyruvate carboxykinase 1, cytosolic [Source:MGI Symbol;Acc:MGI:97501]","GO"
"GO:0019752","ENSMUSG00000027533","Fabp5","fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]","GO"
"GO:0019752","ENSMUSG00000027597","Ahcy","S-adenosylhomocysteine hydrolase [Source:MGI Symbol;Acc:MGI:87968]","GO"
"GO:0019752","ENSMUSG00000027605","Acss2","acyl-CoA synthetase short-chain family member 2 [Source:MGI Symbol;Acc:MGI:1890410]","GO"
"GO:0019752","ENSMUSG00000027613","Eif6","eukaryotic translation initiation factor 6 [Source:MGI Symbol;Acc:MGI:1196288]","GO"
"GO:0019752","ENSMUSG00000027709","Mccc1","methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) [Source:MGI Symbol;Acc:MGI:1919289]","GO"
"GO:0019752","ENSMUSG00000027710","Acad9","acyl-Coenzyme A dehydrogenase family, member 9 [Source:MGI Symbol;Acc:MGI:1914272]","GO"
"GO:0019752","ENSMUSG00000027737","Slc7a11","solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 [Source:MGI Symbol;Acc:MGI:1347355]","GO"
"GO:0019752","ENSMUSG00000027809","Etfdh","electron transferring flavoprotein, dehydrogenase [Source:MGI Symbol;Acc:MGI:106100]","GO"
"GO:0019752","ENSMUSG00000027823","Gmps","guanine monophosphate synthetase [Source:MGI Symbol;Acc:MGI:2448526]","GO"
"GO:0019752","ENSMUSG00000027870","Hao2","hydroxyacid oxidase 2 [Source:MGI Symbol;Acc:MGI:96012]","GO"
"GO:0019752","ENSMUSG00000027932","Slc27a3","solute carrier family 27 (fatty acid transporter), member 3 [Source:MGI Symbol;Acc:MGI:1347358]","GO"
"GO:0019752","ENSMUSG00000027984","Hadh","hydroxyacyl-Coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:96009]","GO"
"GO:0019752","ENSMUSG00000027995","Tlr2","toll-like receptor 2 [Source:MGI Symbol;Acc:MGI:1346060]","GO"
"GO:0019752","ENSMUSG00000028011","Tdo2","tryptophan 2,3-dioxygenase [Source:MGI Symbol;Acc:MGI:1928486]","GO"
"GO:0019752","ENSMUSG00000028017","Egf","epidermal growth factor [Source:MGI Symbol;Acc:MGI:95290]","GO"
"GO:0019752","ENSMUSG00000028085","Gatb","glutamyl-tRNA(Gln) amidotransferase, subunit B [Source:MGI Symbol;Acc:MGI:2442496]","GO"
"GO:0019752","ENSMUSG00000028107","Tars2","threonyl-tRNA synthetase 2, mitochondrial (putative) [Source:MGI Symbol;Acc:MGI:1919057]","GO"
"GO:0019752","ENSMUSG00000028124","Gclm","glutamate-cysteine ligase, modifier subunit [Source:MGI Symbol;Acc:MGI:104995]","GO"
"GO:0019752","ENSMUSG00000028127","Abcd3","ATP-binding cassette, sub-family D (ALD), member 3 [Source:MGI Symbol;Acc:MGI:1349216]","GO"
"GO:0019752","ENSMUSG00000028138","Adh5","alcohol dehydrogenase 5 (class III), chi polypeptide [Source:MGI Symbol;Acc:MGI:87929]","GO"
"GO:0019752","ENSMUSG00000028145","Them4","thioesterase superfamily member 4 [Source:MGI Symbol;Acc:MGI:1923028]","GO"
"GO:0019752","ENSMUSG00000028148","Them5","thioesterase superfamily member 5 [Source:MGI Symbol;Acc:MGI:1913448]","GO"
"GO:0019752","ENSMUSG00000028163","Nfkb1","nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105 [Source:MGI Symbol;Acc:MGI:97312]","GO"
"GO:0019752","ENSMUSG00000028167","Bdh2","3-hydroxybutyrate dehydrogenase, type 2 [Source:MGI Symbol;Acc:MGI:1917022]","GO"
"GO:0019752","ENSMUSG00000028179","Cth","cystathionase (cystathionine gamma-lyase) [Source:MGI Symbol;Acc:MGI:1339968]","GO"
"GO:0019752","ENSMUSG00000028194","Ddah1","dimethylarginine dimethylaminohydrolase 1 [Source:MGI Symbol;Acc:MGI:1916469]","GO"
"GO:0019752","ENSMUSG00000028223","Decr1","2,4-dienoyl CoA reductase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1914710]","GO"
"GO:0019752","ENSMUSG00000028240","Cyp7a1","cytochrome P450, family 7, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:106091]","GO"
"GO:0019752","ENSMUSG00000028292","Rars2","arginyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1923596]","GO"
"GO:0019752","ENSMUSG00000028307","Aldob","aldolase B, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87995]","GO"
"GO:0019752","ENSMUSG00000028341","Nr4a3","nuclear receptor subfamily 4, group A, member 3 [Source:MGI Symbol;Acc:MGI:1352457]","GO"
"GO:0019752","ENSMUSG00000028378","Ptgr1","prostaglandin reductase 1 [Source:MGI Symbol;Acc:MGI:1914353]","GO"
"GO:0019752","ENSMUSG00000028405","Aco1","aconitase 1 [Source:MGI Symbol;Acc:MGI:87879]","GO"
"GO:0019752","ENSMUSG00000028479","Gne","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase [Source:MGI Symbol;Acc:MGI:1354951]","GO"
"GO:0019752","ENSMUSG00000028497","Hacd4","3-hydroxyacyl-CoA dehydratase 4 [Source:MGI Symbol;Acc:MGI:1914025]","GO"
"GO:0019752","ENSMUSG00000028518","Prkaa2","protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]","GO"
"GO:0019752","ENSMUSG00000028553","Angptl3","angiopoietin-like 3 [Source:MGI Symbol;Acc:MGI:1353627]","GO"
"GO:0019752","ENSMUSG00000028577","Plaa","phospholipase A2, activating protein [Source:MGI Symbol;Acc:MGI:104810]","GO"
"GO:0019752","ENSMUSG00000028583","Pdpn","podoplanin [Source:MGI Symbol;Acc:MGI:103098]","GO"
"GO:0019752","ENSMUSG00000028601","Echdc2","enoyl Coenzyme A hydratase domain containing 2 [Source:MGI Symbol;Acc:MGI:1289238]","GO"
"GO:0019752","ENSMUSG00000028607","Cpt2","carnitine palmitoyltransferase 2 [Source:MGI Symbol;Acc:MGI:109176]","GO"
"GO:0019752","ENSMUSG00000028633","Ctps","cytidine 5'-triphosphate synthase [Source:MGI Symbol;Acc:MGI:1858304]","GO"
"GO:0019752","ENSMUSG00000028635","Edn2","endothelin 2 [Source:MGI Symbol;Acc:MGI:95284]","GO"
"GO:0019752","ENSMUSG00000028670","Lypla2","lysophospholipase 2 [Source:MGI Symbol;Acc:MGI:1347000]","GO"
"GO:0019752","ENSMUSG00000028671","Gale","galactose-4-epimerase, UDP [Source:MGI Symbol;Acc:MGI:1921496]","GO"
"GO:0019752","ENSMUSG00000028672","Hmgcl","3-hydroxy-3-methylglutaryl-Coenzyme A lyase [Source:MGI Symbol;Acc:MGI:96158]","GO"
"GO:0019752","ENSMUSG00000028684","Urod","uroporphyrinogen decarboxylase [Source:MGI Symbol;Acc:MGI:98916]","GO"
"GO:0019752","ENSMUSG00000028692","Akr1a1","aldo-keto reductase family 1, member A1 (aldehyde reductase) [Source:MGI Symbol;Acc:MGI:1929955]","GO"
"GO:0019752","ENSMUSG00000028712","Cyp4a31","cytochrome P450, family 4, subfamily a, polypeptide 31 [Source:MGI Symbol;Acc:MGI:3028580]","GO"
"GO:0019752","ENSMUSG00000028737","Aldh4a1","aldehyde dehydrogenase 4 family, member A1 [Source:MGI Symbol;Acc:MGI:2443883]","GO"
"GO:0019752","ENSMUSG00000028773","Fabp3","fatty acid binding protein 3, muscle and heart [Source:MGI Symbol;Acc:MGI:95476]","GO"
"GO:0019752","ENSMUSG00000028789","Azin2","antizyme inhibitor 2 [Source:MGI Symbol;Acc:MGI:2442093]","GO"
"GO:0019752","ENSMUSG00000028811","Yars","tyrosyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2147627]","GO"
"GO:0019752","ENSMUSG00000028864","Hgf","hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079]","GO"
"GO:0019752","ENSMUSG00000028893","Sesn2","sestrin 2 [Source:MGI Symbol;Acc:MGI:2651874]","GO"
"GO:0019752","ENSMUSG00000028910","Mecr","mitochondrial trans-2-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1349441]","GO"
"GO:0019752","ENSMUSG00000028937","Acot7","acyl-CoA thioesterase 7 [Source:MGI Symbol;Acc:MGI:1917275]","GO"
"GO:0019752","ENSMUSG00000028944","Prkag2","protein kinase, AMP-activated, gamma 2 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336153]","GO"
"GO:0019752","ENSMUSG00000028961","Pgd","phosphogluconate dehydrogenase [Source:MGI Symbol;Acc:MGI:97553]","GO"
"GO:0019752","ENSMUSG00000028964","Park7","Parkinson disease (autosomal recessive, early onset) 7 [Source:MGI Symbol;Acc:MGI:2135637]","GO"
"GO:0019752","ENSMUSG00000028978","Nos3","nitric oxide synthase 3, endothelial cell [Source:MGI Symbol;Acc:MGI:97362]","GO"
"GO:0019752","ENSMUSG00000028991","Mtor","mechanistic target of rapamycin kinase [Source:MGI Symbol;Acc:MGI:1928394]","GO"
"GO:0019752","ENSMUSG00000029009","Mthfr","methylenetetrahydrofolate reductase [Source:MGI Symbol;Acc:MGI:106639]","GO"
"GO:0019752","ENSMUSG00000029059","Prxl2b","peroxiredoxin like 2B [Source:MGI Symbol;Acc:MGI:1913719]","GO"
"GO:0019752","ENSMUSG00000029098","Acox3","acyl-Coenzyme A oxidase 3, pristanoyl [Source:MGI Symbol;Acc:MGI:1933156]","GO"
"GO:0019752","ENSMUSG00000029167","Ppargc1a","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha [Source:MGI Symbol;Acc:MGI:1342774]","GO"
"GO:0019752","ENSMUSG00000029199","Lias","lipoic acid synthetase [Source:MGI Symbol;Acc:MGI:1934604]","GO"
"GO:0019752","ENSMUSG00000029201","Ugdh","UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]","GO"
"GO:0019752","ENSMUSG00000029209","Gnpda2","glucosamine-6-phosphate deaminase 2 [Source:MGI Symbol;Acc:MGI:1915230]","GO"
"GO:0019752","ENSMUSG00000029246","Ppat","phosphoribosyl pyrophosphate amidotransferase [Source:MGI Symbol;Acc:MGI:2387203]","GO"
"GO:0019752","ENSMUSG00000029268","Ugt2a2","UDP glucuronosyltransferase 2 family, polypeptide A2 [Source:MGI Symbol;Acc:MGI:3576095]","GO"
"GO:0019752","ENSMUSG00000029326","Enoph1","enolase-phosphatase 1 [Source:MGI Symbol;Acc:MGI:1915120]","GO"
"GO:0019752","ENSMUSG00000029361","Nos1","nitric oxide synthase 1, neuronal [Source:MGI Symbol;Acc:MGI:97360]","GO"
"GO:0019752","ENSMUSG00000029376","Mthfd2l","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:MGI Symbol;Acc:MGI:1915871]","GO"
"GO:0019752","ENSMUSG00000029413","Naaa","N-acylethanolamine acid amidase [Source:MGI Symbol;Acc:MGI:1914361]","GO"
"GO:0019752","ENSMUSG00000029445","Hpd","4-hydroxyphenylpyruvic acid dioxygenase [Source:MGI Symbol;Acc:MGI:96213]","GO"
"GO:0019752","ENSMUSG00000029446","Psph","phosphoserine phosphatase [Source:MGI Symbol;Acc:MGI:97788]","GO"
"GO:0019752","ENSMUSG00000029468","P2rx7","purinergic receptor P2X, ligand-gated ion channel, 7 [Source:MGI Symbol;Acc:MGI:1339957]","GO"
"GO:0019752","ENSMUSG00000029482","Aacs","acetoacetyl-CoA synthetase [Source:MGI Symbol;Acc:MGI:1926144]","GO"
"GO:0019752","ENSMUSG00000029513","Prkab1","protein kinase, AMP-activated, beta 1 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336167]","GO"
"GO:0019752","ENSMUSG00000029522","Pla2g1b","phospholipase A2, group IB, pancreas [Source:MGI Symbol;Acc:MGI:101842]","GO"
"GO:0019752","ENSMUSG00000029524","Sirt4","sirtuin 4 [Source:MGI Symbol;Acc:MGI:1922637]","GO"
"GO:0019752","ENSMUSG00000029536","Gatc","glutamyl-tRNA(Gln) amidotransferase, subunit C [Source:MGI Symbol;Acc:MGI:1923776]","GO"
"GO:0019752","ENSMUSG00000029545","Acads","acyl-Coenzyme A dehydrogenase, short chain [Source:MGI Symbol;Acc:MGI:87868]","GO"
"GO:0019752","ENSMUSG00000029556","Hnf1a","HNF1 homeobox A [Source:MGI Symbol;Acc:MGI:98504]","GO"
"GO:0019752","ENSMUSG00000029596","Sdsl","serine dehydratase-like [Source:MGI Symbol;Acc:MGI:2182607]","GO"
"GO:0019752","ENSMUSG00000029597","Sds","serine dehydratase [Source:MGI Symbol;Acc:MGI:98270]","GO"
"GO:0019752","ENSMUSG00000029695","Aass","aminoadipate-semialdehyde synthase [Source:MGI Symbol;Acc:MGI:1353573]","GO"
"GO:0019752","ENSMUSG00000029727","Cyp3a13","cytochrome P450, family 3, subfamily a, polypeptide 13 [Source:MGI Symbol;Acc:MGI:88610]","GO"
"GO:0019752","ENSMUSG00000029752","Asns","asparagine synthetase [Source:MGI Symbol;Acc:MGI:1350929]","GO"
"GO:0019752","ENSMUSG00000029759","Pon3","paraoxonase 3 [Source:MGI Symbol;Acc:MGI:106686]","GO"
"GO:0019752","ENSMUSG00000029776","Hibadh","3-hydroxyisobutyrate dehydrogenase [Source:MGI Symbol;Acc:MGI:1889802]","GO"
"GO:0019752","ENSMUSG00000029777","Gars","glycyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2449057]","GO"
"GO:0019752","ENSMUSG00000029802","Abcg2","ATP binding cassette subfamily G member 2 (Junior blood group) [Source:MGI Symbol;Acc:MGI:1347061]","GO"
"GO:0019752","ENSMUSG00000029919","Hpgds","hematopoietic prostaglandin D synthase [Source:MGI Symbol;Acc:MGI:1859384]","GO"
"GO:0019752","ENSMUSG00000029925","Tbxas1","thromboxane A synthase 1, platelet [Source:MGI Symbol;Acc:MGI:98497]","GO"
"GO:0019752","ENSMUSG00000029992","Gfpt1","glutamine fructose-6-phosphate transaminase 1 [Source:MGI Symbol;Acc:MGI:95698]","GO"
"GO:0019752","ENSMUSG00000029998","Pcyox1","prenylcysteine oxidase 1 [Source:MGI Symbol;Acc:MGI:1914131]","GO"
"GO:0019752","ENSMUSG00000030088","Aldh1l1","aldehyde dehydrogenase 1 family, member L1 [Source:MGI Symbol;Acc:MGI:1340024]","GO"
"GO:0019752","ENSMUSG00000030168","Adipor2","adiponectin receptor 2 [Source:MGI Symbol;Acc:MGI:93830]","GO"
"GO:0019752","ENSMUSG00000030246","Ldhb","lactate dehydrogenase B [Source:MGI Symbol;Acc:MGI:96763]","GO"
"GO:0019752","ENSMUSG00000030268","Bcat1","branched chain aminotransferase 1, cytosolic [Source:MGI Symbol;Acc:MGI:104861]","GO"
"GO:0019752","ENSMUSG00000030341","Tnfrsf1a","tumor necrosis factor receptor superfamily, member 1a [Source:MGI Symbol;Acc:MGI:1314884]","GO"
"GO:0019752","ENSMUSG00000030382","Slc27a5","solute carrier family 27 (fatty acid transporter), member 5 [Source:MGI Symbol;Acc:MGI:1347100]","GO"
"GO:0019752","ENSMUSG00000030515","Tarsl2","threonyl-tRNA synthetase-like 2 [Source:MGI Symbol;Acc:MGI:2444486]","GO"
"GO:0019752","ENSMUSG00000030541","Idh2","isocitrate dehydrogenase 2 (NADP+), mitochondrial [Source:MGI Symbol;Acc:MGI:96414]","GO"
"GO:0019752","ENSMUSG00000030562","Nox4","NADPH oxidase 4 [Source:MGI Symbol;Acc:MGI:1354184]","GO"
"GO:0019752","ENSMUSG00000030621","Me3","malic enzyme 3, NADP(+)-dependent, mitochondrial [Source:MGI Symbol;Acc:MGI:1916679]","GO"
"GO:0019752","ENSMUSG00000030630","Fah","fumarylacetoacetate hydrolase [Source:MGI Symbol;Acc:MGI:95482]","GO"
"GO:0019752","ENSMUSG00000030659","Nucb2","nucleobindin 2 [Source:MGI Symbol;Acc:MGI:1858179]","GO"
"GO:0019752","ENSMUSG00000030674","Qprt","quinolinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1914625]","GO"
"GO:0019752","ENSMUSG00000030695","Aldoa","aldolase A, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87994]","GO"
"GO:0019752","ENSMUSG00000030717","Nupr1","nuclear protein transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1891834]","GO"
"GO:0019752","ENSMUSG00000030747","Dgat2","diacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:1915050]","GO"
"GO:0019752","ENSMUSG00000030802","Bckdk","branched chain ketoacid dehydrogenase kinase [Source:MGI Symbol;Acc:MGI:1276121]","GO"
"GO:0019752","ENSMUSG00000030826","Bcat2","branched chain aminotransferase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1276534]","GO"
"GO:0019752","ENSMUSG00000030851","Ldhc","lactate dehydrogenase C [Source:MGI Symbol;Acc:MGI:96764]","GO"
"GO:0019752","ENSMUSG00000030861","Acadsb","acyl-Coenzyme A dehydrogenase, short/branched chain [Source:MGI Symbol;Acc:MGI:1914135]","GO"
"GO:0019752","ENSMUSG00000030869","Ndufab1","NADH:ubiquinone oxidoreductase subunit AB1 [Source:MGI Symbol;Acc:MGI:1917566]","GO"
"GO:0019752","ENSMUSG00000030871","Ears2","glutamyl-tRNA synthetase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1914667]","GO"
"GO:0019752","ENSMUSG00000030934","Oat","ornithine aminotransferase [Source:MGI Symbol;Acc:MGI:97394]","GO"
"GO:0019752","ENSMUSG00000030935","Acsm3","acyl-CoA synthetase medium-chain family member 3 [Source:MGI Symbol;Acc:MGI:99538]","GO"
"GO:0019752","ENSMUSG00000030945","Acsm2","acyl-CoA synthetase medium-chain family member 2 [Source:MGI Symbol;Acc:MGI:2385289]","GO"
"GO:0019752","ENSMUSG00000030972","Acsm5","acyl-CoA synthetase medium-chain family member 5 [Source:MGI Symbol;Acc:MGI:2444086]","GO"
"GO:0019752","ENSMUSG00000030979","Uros","uroporphyrinogen III synthase [Source:MGI Symbol;Acc:MGI:98917]","GO"
"GO:0019752","ENSMUSG00000031073","Fgf15","fibroblast growth factor 15 [Source:MGI Symbol;Acc:MGI:1096383]","GO"
"GO:0019752","ENSMUSG00000031173","Otc","ornithine transcarbamylase [Source:MGI Symbol;Acc:MGI:97448]","GO"
"GO:0019752","ENSMUSG00000031233","Pgk2","phosphoglycerate kinase 2 [Source:MGI Symbol;Acc:MGI:97563]","GO"
"GO:0019752","ENSMUSG00000031278","Acsl4","acyl-CoA synthetase long-chain family member 4 [Source:MGI Symbol;Acc:MGI:1354713]","GO"
"GO:0019752","ENSMUSG00000031299","Pdha1","pyruvate dehydrogenase E1 alpha 1 [Source:MGI Symbol;Acc:MGI:97532]","GO"
"GO:0019752","ENSMUSG00000031360","Ctps2","cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185]","GO"
"GO:0019752","ENSMUSG00000031378","Abcd1","ATP-binding cassette, sub-family D (ALD), member 1 [Source:MGI Symbol;Acc:MGI:1349215]","GO"
"GO:0019752","ENSMUSG00000031387","Renbp","renin binding protein [Source:MGI Symbol;Acc:MGI:105940]","GO"
"GO:0019752","ENSMUSG00000031393","Mecp2","methyl CpG binding protein 2 [Source:MGI Symbol;Acc:MGI:99918]","GO"
"GO:0019752","ENSMUSG00000031425","Plp1","proteolipid protein (myelin) 1 [Source:MGI Symbol;Acc:MGI:97623]","GO"
"GO:0019752","ENSMUSG00000031483","Erlin2","ER lipid raft associated 2 [Source:MGI Symbol;Acc:MGI:2387215]","GO"
"GO:0019752","ENSMUSG00000031545","Gpat4","glycerol-3-phosphate acyltransferase 4 [Source:MGI Symbol;Acc:MGI:2142716]","GO"
"GO:0019752","ENSMUSG00000031549","Ido2","indoleamine 2,3-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:2142489]","GO"
"GO:0019752","ENSMUSG00000031551","Ido1","indoleamine 2,3-dioxygenase 1 [Source:MGI Symbol;Acc:MGI:96416]","GO"
"GO:0019752","ENSMUSG00000031574","Star","steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760]","GO"
"GO:0019752","ENSMUSG00000031613","Hpgd","hydroxyprostaglandin dehydrogenase 15 (NAD) [Source:MGI Symbol;Acc:MGI:108085]","GO"
"GO:0019752","ENSMUSG00000031641","Cbr4","carbonyl reductase 4 [Source:MGI Symbol;Acc:MGI:2384567]","GO"
"GO:0019752","ENSMUSG00000031672","Got2","glutamatic-oxaloacetic transaminase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:95792]","GO"
"GO:0019752","ENSMUSG00000031700","Gpt2","glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:MGI Symbol;Acc:MGI:1915391]","GO"
"GO:0019752","ENSMUSG00000031708","Tecr","trans-2,3-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1915408]","GO"
"GO:0019752","ENSMUSG00000031712","Il15","interleukin 15 [Source:MGI Symbol;Acc:MGI:103014]","GO"
"GO:0019752","ENSMUSG00000031725","Ces1f","carboxylesterase 1F [Source:MGI Symbol;Acc:MGI:2142687]","GO"
"GO:0019752","ENSMUSG00000031808","Slc27a1","solute carrier family 27 (fatty acid transporter), member 1 [Source:MGI Symbol;Acc:MGI:1347098]","GO"
"GO:0019752","ENSMUSG00000031903","Pla2g15","phospholipase A2, group XV [Source:MGI Symbol;Acc:MGI:2178076]","GO"
"GO:0019752","ENSMUSG00000031906","Smpd3","sphingomyelin phosphodiesterase 3, neutral [Source:MGI Symbol;Acc:MGI:1927578]","GO"
"GO:0019752","ENSMUSG00000031910","Has3","hyaluronan synthase 3 [Source:MGI Symbol;Acc:MGI:109599]","GO"
"GO:0019752","ENSMUSG00000031948","Kars","lysyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1934754]","GO"
"GO:0019752","ENSMUSG00000031958","Ldhd","lactate dehydrogenase D [Source:MGI Symbol;Acc:MGI:106428]","GO"
"GO:0019752","ENSMUSG00000031960","Aars","alanyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2384560]","GO"
"GO:0019752","ENSMUSG00000031982","Arv1","ARV1 homolog, fatty acid homeostasis modulator [Source:MGI Symbol;Acc:MGI:1916115]","GO"
"GO:0019752","ENSMUSG00000031985","Gnpat","glyceronephosphate O-acyltransferase [Source:MGI Symbol;Acc:MGI:1343460]","GO"
"GO:0019752","ENSMUSG00000031987","Egln1","egl-9 family hypoxia-inducible factor 1 [Source:MGI Symbol;Acc:MGI:1932286]","GO"
"GO:0019752","ENSMUSG00000032047","Acat1","acetyl-Coenzyme A acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:87870]","GO"
"GO:0019752","ENSMUSG00000032066","Bco2","beta-carotene oxygenase 2 [Source:MGI Symbol;Acc:MGI:2177469]","GO"
"GO:0019752","ENSMUSG00000032079","Apoa5","apolipoprotein A-V [Source:MGI Symbol;Acc:MGI:1913363]","GO"
"GO:0019752","ENSMUSG00000032080","Apoa4","apolipoprotein A-IV [Source:MGI Symbol;Acc:MGI:88051]","GO"
"GO:0019752","ENSMUSG00000032083","Apoa1","apolipoprotein A-I [Source:MGI Symbol;Acc:MGI:88049]","GO"
"GO:0019752","ENSMUSG00000032114","Slc37a4","solute carrier family 37 (glucose-6-phosphate transporter), member 4 [Source:MGI Symbol;Acc:MGI:1316650]","GO"
"GO:0019752","ENSMUSG00000032207","Lipc","lipase, hepatic [Source:MGI Symbol;Acc:MGI:96216]","GO"
"GO:0019752","ENSMUSG00000032262","Elovl4","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4 [Source:MGI Symbol;Acc:MGI:1933331]","GO"
"GO:0019752","ENSMUSG00000032263","Bckdhb","branched chain ketoacid dehydrogenase E1, beta polypeptide [Source:MGI Symbol;Acc:MGI:88137]","GO"
"GO:0019752","ENSMUSG00000032279","Idh3a","isocitrate dehydrogenase 3 (NAD+) alpha [Source:MGI Symbol;Acc:MGI:1915084]","GO"
"GO:0019752","ENSMUSG00000032281","Acsbg1","acyl-CoA synthetase bubblegum family member 1 [Source:MGI Symbol;Acc:MGI:2385656]","GO"
"GO:0019752","ENSMUSG00000032291","Crabp1","cellular retinoic acid binding protein I [Source:MGI Symbol;Acc:MGI:88490]","GO"
"GO:0019752","ENSMUSG00000032293","Ireb2","iron responsive element binding protein 2 [Source:MGI Symbol;Acc:MGI:1928268]","GO"
"GO:0019752","ENSMUSG00000032294","Pkm","pyruvate kinase, muscle [Source:MGI Symbol;Acc:MGI:97591]","GO"
"GO:0019752","ENSMUSG00000032306","Mpi","mannose phosphate isomerase [Source:MGI Symbol;Acc:MGI:97075]","GO"
"GO:0019752","ENSMUSG00000032310","Cyp1a2","cytochrome P450, family 1, subfamily a, polypeptide 2 [Source:MGI Symbol;Acc:MGI:88589]","GO"
"GO:0019752","ENSMUSG00000032314","Etfa","electron transferring flavoprotein, alpha polypeptide [Source:MGI Symbol;Acc:MGI:106092]","GO"
"GO:0019752","ENSMUSG00000032315","Cyp1a1","cytochrome P450, family 1, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88588]","GO"
"GO:0019752","ENSMUSG00000032349","Elovl5","ELOVL family member 5, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:1916051]","GO"
"GO:0019752","ENSMUSG00000032350","Gclc","glutamate-cysteine ligase, catalytic subunit [Source:MGI Symbol;Acc:MGI:104990]","GO"
"GO:0019752","ENSMUSG00000032374","Plod2","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]","GO"
"GO:0019752","ENSMUSG00000032418","Me1","malic enzyme 1, NADP(+)-dependent, cytosolic [Source:MGI Symbol;Acc:MGI:97043]","GO"
"GO:0019752","ENSMUSG00000032485","Scap","SREBF chaperone [Source:MGI Symbol;Acc:MGI:2135958]","GO"
